#      MET_(days)  I_b_end_(A)    Rx_(km)    Ry_(km)    Rz_(km)   Vx_(m/s)   Vy_(m/s)   Vz_(m/s)  Eccentricity  Inclin_(deg)  SemiMajorAxis   Arg_Perigee    RAAN_(deg)   TrueAnomly    Ne_(#/m^3)  Neut_(kg/m^3)    O_(#/m^3)  B0xE(nT)  B0yE(nT)  B0zE(nT)  |VxB0|_(V/m)
      0.465277778    0.0000000   6305.858  -2988.398      0.000   3236.669   6829.738      0.000   0.000000001     0.0000000      6978.1349      28.24360     -57.29578    2.8869396   7.15625e+11     6.5566e-13   2.2488e+13   6819.89  -5766.45  26550.23    0.19679653
      0.472222222    0.0000000   6828.749   1436.159      0.000  -1555.473   7396.070      0.000   0.000000000     0.0000000      6978.1349     170.37243     -57.29578  201.5044012   8.00441e+11     4.6549e-13   1.6095e+13  10256.67   1645.28  29575.71    0.22093654
      0.479166667    0.0000000   4567.920   5275.270      0.000  -5713.530   4947.415      0.000   0.000000002     0.0000000      6978.1348     171.01044     -57.29578  220.1207565   6.86839e+11     2.3362e-13   8.2315e+12   4827.77   7757.94  28463.61    0.21048461
      0.486111111    0.0000000    444.991   6963.932      0.000  -7542.484    481.960      0.000   0.000000003     0.0000000      6978.1348     152.39365     -57.29578  238.7374539   4.04652e+11     1.5887e-13   5.5456e+12  -4036.63   4703.98  26042.87    0.18622179
      0.493055556    0.0000000  -3859.337   5813.767      0.000  -6296.764  -4179.964      0.000   0.000000004     0.0000000      6978.1348     133.77688     -57.29578  257.3541769   1.94976e+11     1.5820e-13   5.4897e+12  -3120.50  -2800.75  24364.16    0.17179665
      0.500000000    0.0000000  -6590.417   2293.635      0.000  -2484.187  -7137.938      0.000   0.000000005     0.0000000      6978.1348     115.16013     -57.29578  275.9709136   1.40418e+11     1.2740e-13   4.3401e+12   2839.31  -5146.77  23231.45    0.16663504
      0.506944444    0.0000000  -6634.932  -2161.490      0.000   2341.063  -7186.151      0.000   0.000000005     0.0000000      6978.1348      96.54337     -57.29578  294.5876406   1.70599e+11     1.3702e-13   4.5772e+12   8719.60   1908.04  21876.14    0.16643006
      0.513888889    0.0000000  -3974.736  -5735.490      0.000   6211.984  -4304.950      0.000   0.000000004     0.0000000      6978.1347      77.92660     -57.29578  313.2043661   3.81015e+11     2.6507e-13   9.0933e+12  -2788.12   6449.43  19820.71    0.14214657
      0.520833333    0.0000000    305.751  -6971.433      0.000   7550.608    331.152      0.000   0.000000003     0.0000000      6978.1347      59.30982     -57.29578  331.8210726   9.24558e+11     4.4931e-13   1.5537e+13  -4389.92  -7502.10  19822.79    0.14891114
      0.527777778    0.0000000   4461.599  -5365.491      0.000   5811.247   4832.261      0.000   0.000000002     0.0000000      6978.1347      40.69300     -57.29578  350.4377443   9.65544e+11     6.2322e-13   2.1516e+13   5423.07  -8279.70  21969.71    0.16967019
      0.534722222    0.0000000   6798.689  -1572.322      0.000   1702.948   7363.512      0.000   0.000000001     0.0000000      6978.1347      22.07575     -57.29578    9.0539813   8.29314e+11     6.1742e-13   2.1163e+13   7312.41  -3294.04  24989.48    0.18467297
      0.541666667    0.0000000   6364.312   2861.800      0.000  -3099.554   6893.048      0.000   0.000000001     0.0000000      6978.1346     176.53999     -57.29578  207.6717307   7.45345e+11     3.7423e-13   1.3042e+13  10071.39   2891.35  28894.20    0.21639868
      0.548611111    0.0000000   3335.541   6129.317      0.000  -6638.531   3612.652      0.000   0.000000002     0.0000000      6978.1346     164.84304     -57.29578  226.2882495   5.59034e+11     1.9046e-13   6.6998e+12   4035.30   8660.70  29242.60    0.21681492
      0.555555556    0.0000000  -1052.954   6898.235      0.000  -7471.329  -1140.432      0.000   0.000000004     0.0000000      6978.1346     146.22623     -57.29578  244.9049377   3.47872e+11     1.5835e-13   5.5132e+12  -4459.19   6094.22  26851.12    0.19507260
      0.562500000    0.0000000  -5012.215   4855.107      0.000  -5258.461  -5428.622      0.000   0.000000004     0.0000000      6978.1346     127.60945     -57.29578  263.5216429   2.07931e+11     1.5223e-13   5.2776e+12  -3556.12  -2590.95  24942.59    0.17590041
      0.569444444    0.0000000  -6928.261    832.807      0.000   -901.995  -7503.849      0.000   0.000000005     0.0000000      6978.1346     108.99267     -57.29578  282.1383534   1.07100e+11     1.2199e-13   4.1248e+12   2381.26  -4429.10  23541.30    0.16719114
      0.576388889    0.0000000  -6020.019  -3528.984      0.000   3822.166  -6520.153      0.000   0.000000005     0.0000000      6978.1345      90.37590     -57.29578  300.7550714   2.43629e+11     1.6805e-13   5.6761e+12   7836.32   1368.41  22580.55    0.16761536
      0.583333333    0.0000000  -2657.734  -6452.194      0.000   6988.232  -2878.534      0.000   0.000000004     0.0000000      6978.1345      71.75912     -57.29578  319.3717898   4.10441e+11     3.2692e-13   1.1276e+13   -812.27   8277.19  20423.24    0.15298841
      0.590277778    0.0000000   1787.969  -6745.185      0.000   7305.564   1936.511      0.000   0.000000003     0.0000000      6978.1345      53.14235     -57.29578  337.9885092   9.14757e+11     5.1324e-13   1.7768e+13  -4902.42  -5462.90  19514.66    0.14045372
      0.597222222    0.0000000   5504.812  -4288.520      0.000   4644.803   5962.143      0.000   0.000000002     0.0000000      6978.1345      34.52553     -57.29578  356.6051821   9.76950e+11     6.5521e-13   2.2572e+13   6294.66  -7698.60  21112.96    0.16377205
      0.604166667    0.0000000   6977.633    -83.651      0.000     90.601   7557.323      0.000   0.000000000     0.0000000      6978.1345      15.89961     -57.29578   15.2127510   9.27705e+11     5.4886e-13   1.8868e+13   8277.77   -754.22  23628.84    0.17650471
      0.611111111    0.0000000   5606.041   4155.318      0.000  -4500.535   6071.782      0.000   0.000000001     0.0000000      6978.1344     177.29238     -57.29578  213.8390169   7.14821e+11     2.9285e-13   1.0273e+13   8988.61   3857.66  27653.09    0.20615107
      0.618055556    0.0000000   1949.162   6700.383      0.000  -7257.040   2111.095      0.000   0.000000003     0.0000000      6978.1344     158.67554     -57.29578  232.4556672   4.95045e+11     1.6607e-13   5.8153e+12   2766.32   9633.69  29646.82    0.22060066
      0.625000000    0.0000000  -2502.288   6514.055      0.000  -7055.232  -2710.174      0.000   0.000000004     0.0000000      6978.1344     140.05875     -57.29578  251.0723659   2.90096e+11     1.5988e-13   5.5599e+12  -5115.26   6958.56  27785.84    0.20447516
      0.631944444    0.0000000  -5933.687   3672.291      0.000  -3977.379  -6426.648      0.000   0.000000005     0.0000000      6978.1344     121.44197     -57.29578  269.6890814   1.86957e+11     1.4192e-13   4.9040e+12  -4679.40  -2421.71  25550.23    0.18111010
