#                  NOMINAL TIMING        EARLY TIMING       LATE TIMING
#    mo. yr.  mean +2sig -2sig ap mean +2sig -2sig ap mean +2sig -2sig ap

      4 2075    85   86   83    9   76   76   76    8   98  101   92   10
      5 2075    84   85   82    9   75   75   75    8   96   99   90   10
      6 2075    82   83   82    9   74   74   74    8   94   97   90    9
      7 2075    81   82   81    8   73   73   73    8   92   95   88    9
      8 2075    79   80   79    8   72   72   72    8   90   93   88    9
      9 2075    78   79   78    8   71   71   71    8   88   91   86    9
     10 2075    77   78   77    8   70   71   71    8   87   88   85    9
     11 2075    76   76   76    8   69   71   70    8   85   86   83    9
     12 2075    75   75   75    8   69   71   69    8   84   85   82    9
      1 2076    74   74   74    8   69   71   69    8   82   83   82    9
      2 2076    73   73   73    8   69   71   67    8   81   82   81    8
      3 2076    72   72   72    8   69   71   67    8   79   80   79    8
      4 2076    71   71   71    8   69   71   67    8   78   79   78    8
      5 2076    70   71   71    8   69   71   67    8   77   78   77    8
      6 2076    69   71   70    8   69   71   67    8   76   76   76    8
      7 2076    69   71   69    8   69   71   67    8   75   75   75    8
      8 2076    69   71   69    8   69   71   67    8   74   74   74    8
      9 2076    69   71   67    8   69   71   67    8   73   73   73    8
     10 2076    69   71   67    8   69   71   67    8   72   72   72    8
     11 2076    69   71   67    8   69   71   67    8   71   71   71    8
     12 2076    69   71   67    8   69   71   67    8   70   71   71    8
      1 2077    69   71   67    8   69   71   67    8   69   71   70    8
      2 2077    69   71   67    8   69   71   67    8   69   71   69    8
      3 2077    69   71   67    8   69   71   67    8   69   71   69    8
      4 2077    69   71   67    8   69   71   67    8   69   71   67    8
      5 2077    69   71   67    8   69   71   67    8   69   71   67    8
      6 2077    69   71   67    8   69   71   67    8   69   71   67    8
      7 2077    69   71   67    8   69   71   67    8   69   71   67    8
      8 2077    69   71   67    8   69   72   67    8   69   71   67    8
      9 2077    69   71   67    8   70   75   67    8   69   71   67    8
     10 2077    69   71   67    8   72   79   67    8   69   71   67    8
     11 2077    69   71   67    8   74   83   67    8   69   71   67    8
     12 2077    69   71   67    8   77   86   67    8   69   71   67    8
